ring_id,vertex_id,x,y
0,0,25000.000000,0.000000
0,1,26011.289933,756.851238
0,2,28873.048115,1681.663551
0,3,33098.318011,2895.727608
0,4,37968.334345,4437.861813
0,5,42654.818900,6248.010970
0,6,46360.372072,8174.584432
0,7,48452.748874,10004.687881
0,8,48570.001263,11511.301762
0,9,46678.672283,12507.512542
0,10,43075.502562,12895.958908
0,11,38332.979369,12702.166016
0,12,33198.774390,12083.365692
0,13,28466.972055,11309.204365
0,14,24843.624439,10716.493516
0,15,22829.805323,10645.713056
0,16,22641.915802,11371.197505
0,17,24182.177792,13038.914317
0,18,27063.293868,15625.000000
0,19,30681.767532,18924.795999
0,20,34326.050493,22576.598569
0,21,37299.961467,26117.714194
0,22,39039.663061,29063.952301
0,23,39204.194407,30998.657810
0,24,37724.745497,31654.820033
0,25,34805.519502,30974.282331
0,26,30877.736331,29131.641762
0,27,26516.504294,26516.504294
0,28,22336.481078,23675.286787
0,29,18885.407590,21221.360841
0,30,16554.250694,19728.587737
0,31,15519.004035,19626.980462
0,32,15722.942076,21119.576396
0,33,16900.518532,24136.441854
0,34,18636.574786,28335.535363
0,35,20448.447526,33151.982901
0,36,21875.000000,37888.611416
0,37,22556.113414,41832.926546
0,38,22288.741010,44380.532223
0,39,21050.656574,45143.278705
0,40,18989.488937,44022.583577
0,41,16381.256683,41234.092262
0,42,13568.145057,37278.172169
0,43,10888.690695,32860.218899
0,44,8614.283545,28773.710861
0,45,6903.915841,25765.764689
0,46,5784.888544,24408.364031
0,47,5161.630044,24997.797758
0,48,4849.028893,27500.209404
0,49,4621.878478,31553.303994
0,50,4269.106747,36524.542486
0,51,3640.953098,41616.284346
0,52,2679.198617,46000.063756
0,53,1424.502668,48956.981323
0,54,0.000000,50000.000000
0,55,-1424.502668,48956.981323
0,56,-2679.198617,46000.063756
0,57,-3640.953098,41616.284346
0,58,-4269.106747,36524.542486
0,59,-4621.878478,31553.303994
0,60,-4849.028893,27500.209404
0,61,-5161.630044,24997.797758
0,62,-5784.888544,24408.364031
0,63,-6903.915841,25765.764689
0,64,-8614.283545,28773.710861
0,65,-10888.690695,32860.218899
0,66,-13568.145057,37278.172169
0,67,-16381.256683,41234.092262
0,68,-18989.488937,44022.583577
0,69,-21050.656574,45143.278705
0,70,-22288.741010,44380.532223
0,71,-22556.113414,41832.926546
0,72,-21875.000000,37888.611416
0,73,-20448.447526,33151.982901
0,74,-18636.574786,28335.535363
0,75,-16900.518532,24136.441854
0,76,-15722.942076,21119.576396
0,77,-15519.004035,19626.980462
0,78,-16554.250694,19728.587737
0,79,-18885.407590,21221.360841
0,80,-22336.481078,23675.286787
0,81,-26516.504294,26516.504294
0,82,-30877.736331,29131.641762
0,83,-34805.519502,30974.282331
0,84,-37724.745497,31654.820033
0,85,-39204.194407,30998.657810
0,86,-39039.663061,29063.952301
0,87,-37299.961467,26117.714194
0,88,-34326.050493,22576.598569
0,89,-30681.767532,18924.795999
0,90,-27063.293868,15625.000000
0,91,-24182.177792,13038.914317
0,92,-22641.915802,11371.197505
0,93,-22829.805323,10645.713056
0,94,-24843.624439,10716.493516
0,95,-28466.972055,11309.204365
0,96,-33198.774390,12083.365692
0,97,-38332.979369,12702.166016
0,98,-43075.502562,12895.958908
0,99,-46678.672283,12507.512542
0,100,-48570.001263,11511.301762
0,101,-48452.748874,10004.687881
0,102,-46360.372072,8174.584432
0,103,-42654.818900,6248.010970
0,104,-37968.334345,4437.861813
0,105,-33098.318011,2895.727608
0,106,-28873.048115,1681.663551
0,107,-26011.289933,756.851238
0,108,-25000.000000,0.000000
0,109,-26011.289933,-756.851238
0,110,-28873.048115,-1681.663551
0,111,-33098.318011,-2895.727608
0,112,-37968.334345,-4437.861813
0,113,-42654.818900,-6248.010970
0,114,-46360.372072,-8174.584432
0,115,-48452.748874,-10004.687881
0,116,-48570.001263,-11511.301762
0,117,-46678.672283,-12507.512542
0,118,-43075.502562,-12895.958908
0,119,-38332.979369,-12702.166016
0,120,-33198.774390,-12083.365692
0,121,-28466.972055,-11309.204365
0,122,-24843.624439,-10716.493516
0,123,-22829.805323,-10645.713056
0,124,-22641.915802,-11371.197505
0,125,-24182.177792,-13038.914317
0,126,-27063.293868,-15625.000000
0,127,-30681.767532,-18924.795999
