ring_id,vertex_id,x,y
0,0,49032.201329,0.000000
0,1,49162.880474,554.600702
0,2,49277.517366,1111.929317
0,3,49376.008336,1671.582203
0,4,49458.263076,2233.152596
0,5,49524.204744,2796.231052
0,6,49573.770047,3360.405880
0,7,49606.909311,3925.263589
0,8,49623.586541,4490.389328
0,9,49623.779456,5055.367333
0,10,49607.479522,5619.781374
0,11,49574.691956,6183.215203
0,12,49525.435727,6745.252997
0,13,49459.743533,7305.479813
0,14,49377.661770,7863.482025
0,15,49279.250478,8418.847776
0,16,49164.583282,8971.167417
0,17,49033.747308,9520.033946
0,18,48886.843090,10065.043451
0,19,48723.984465,10605.795537
0,20,48545.298444,11141.893762
0,21,48350.925077,11672.946059
0,22,48141.017300,12198.565156
0,23,47915.740770,12718.368996
0,24,47675.273683,13231.981142
0,25,47419.806582,13739.031182
0,26,47149.542149,14239.155127
0,27,46864.694981,14731.995796
0,28,46565.491364,15217.203201
0,29,46252.169018,15694.434921
0,30,45924.976843,16163.356464
0,31,45584.174648,16623.641626
0,32,45230.032867,17074.972836
0,33,44862.832263,17517.041492
0,34,44482.863625,17949.548291
0,35,44090.427453,18372.203544
0,36,43685.833623,18784.727479
0,37,43269.401061,19186.850542
0,38,42841.457388,19578.313670
0,39,42402.338566,19958.868572
0,40,41952.388535,20328.277981
0,41,41491.958836,20686.315905
0,42,41021.408233,21032.767855
0,43,40541.102319,21367.431074
0,44,40051.413125,21690.114737
0,45,39552.718712,22000.640147
0,46,39045.402763,22298.840918
0,47,38529.854166,22584.563141
0,48,38006.466598,22857.665531
0,49,37475.638093,23118.019573
0,50,36937.770615,23365.509640
0,51,36393.269625,23600.033104
0,52,35842.543640,23821.500432
0,53,35286.003796,24029.835263
0,54,34724.063403,24224.974475
0,55,34157.137500,24406.868234
0,56,33585.642412,24575.480028
0,57,33009.995298,24730.786691
0,58,32430.613709,24872.778402
0,59,31847.915134,25001.458679
0,60,31262.316559,25116.844354
0,61,30674.234020,25218.965530
0,62,30084.082157,25307.865528
0,63,29492.273774,25383.600816
0,64,28899.219398,25446.240925
0,65,28305.326844,25495.868350
0,66,27711.000785,25532.578434
0,67,27116.642318,25556.479241
0,68,26522.648544,25567.691411
0,69,25929.412152,25566.348008
0,70,25337.320998,25552.594343
0,71,24746.757705,25526.587793
0,72,24158.099261,25488.497601
0,73,23571.716622,25438.504668
0,74,22987.974331,25376.801321
0,75,22407.230133,25303.591086
0,76,21829.834613,25219.088426
0,77,21256.130828,25123.518491
0,78,20686.453956,25017.116833
0,79,20121.130957,24900.129128
0,80,19560.480234,24772.810875
0,81,19004.811315,24635.427089
0,82,18454.424538,24488.251984
0,83,17909.610752,24331.568639
0,84,17649.607744,24553.747132
0,85,17630.651240,25120.498568
0,86,17600.923000,25689.609993
0,87,17560.243686,26260.717254
0,88,17508.445331,26833.449918
0,89,17445.371558,27407.431654
0,90,17370.877782,27982.280635
0,91,17284.831410,28557.609936
0,92,17187.112014,29133.027942
0,93,17077.611502,29708.138765
0,94,16956.234265,30282.542665
0,95,16822.897320,30855.836468
0,96,16677.530428,31427.614004
0,97,16520.076208,31997.466535
0,98,16350.490224,32564.983192
0,99,16168.741072,33129.751415
0,100,15974.810443,33691.357400
0,101,15768.693166,34249.386533
0,102,15550.397254,34803.423848
0,103,15319.943914,35353.054463
0,104,15077.367558,35897.864034
