ring_id,vertex_id,x,y
0,0,25000.000000,0.000000
0,1,25001.440904,23.819368
0,2,25005.763273,47.647016
0,3,25012.966068,71.491219
0,4,25023.047566,95.360246
0,5,25036.005348,119.262358
0,6,25051.836310,143.205802
0,7,25070.536657,167.198808
0,8,25092.101908,191.249588
0,9,25116.526894,215.366330
0,10,25143.805760,239.557196
0,11,25173.931970,263.830322
0,12,25206.898303,288.193808
0,13,25242.696857,312.655721
0,14,25281.319053,337.224088
0,15,25322.755636,361.906895
0,16,25366.996673,386.712084
0,17,25414.031561,411.647547
0,18,25463.849029,436.721126
0,19,25516.437137,461.940608
0,20,25571.783282,487.313725
0,21,25629.874198,512.848146
0,22,25690.695965,538.551479
0,23,25754.234006,564.431262
0,24,25820.473093,590.494968
0,25,25889.397352,616.749994
0,26,25960.990265,643.203664
0,27,26035.234675,669.863222
0,28,26112.112788,696.735833
0,29,26191.606181,723.828577
0,30,26273.695804,751.148445
0,31,26358.361984,778.702342
0,32,26445.584431,806.497078
0,33,26535.342242,834.539368
0,34,26627.613910,862.835831
0,35,26722.377320,891.392982
0,36,26819.609765,920.217237
0,37,26919.287944,949.314902
0,38,27021.387970,978.692177
0,39,27125.885378,1008.355150
0,40,27232.755127,1038.309795
0,41,27341.971607,1068.561971
0,42,27453.508648,1099.117419
0,43,27567.339523,1129.981756
0,44,27683.436955,1161.160480
0,45,27801.773125,1192.658960
0,46,27922.319678,1224.482438
0,47,28045.047730,1256.636028
0,48,28169.927872,1289.124709
0,49,28296.930183,1321.953327
0,50,28426.024233,1355.126590
0,51,28557.179088,1388.649070
0,52,28690.363325,1422.525197
0,53,28825.545032,1456.759256
0,54,28962.691820,1491.355392
0,55,29101.770830,1526.317601
0,56,29242.748739,1561.649730
0,57,29385.591771,1597.355479
0,58,29530.265702,1633.438393
0,59,29676.735871,1669.901867
0,60,29824.967185,1706.749137
0,61,29974.924133,1743.983287
0,62,30126.570787,1781.607240
0,63,30279.870818,1819.623759
0,64,30434.787499,1858.035448
0,65,30591.283716,1896.844748
0,66,30749.321980,1936.053937
0,67,30908.864429,1975.665126
0,68,31069.872845,2015.680263
0,69,31232.308655,2056.101126
0,70,31396.132949,2096.929328
0,71,31561.306481,2138.166308
0,72,31727.789685,2179.813340
0,73,31895.542680,2221.871523
0,74,32064.525282,2264.341787
0,75,32234.697013,2307.224886
0,76,32406.017110,2350.521403
0,77,32578.444536,2394.231747
0,78,32751.937989,2438.356149
0,79,32926.455912,2482.894669
0,80,33101.956503,2527.847188
0,81,33278.397725,2573.213412
0,82,33455.737317,2618.992869
0,83,33633.932802,2665.184913
0,84,33812.941500,2711.788717
0,85,33992.720534,2758.803280
0,86,34173.226845,2806.227420
0,87,34354.417201,2854.059781
0,88,34536.248204,2902.298826
0,89,34718.676305,2950.942843
0,90,34901.657811,2999.989941
0,91,35085.148898,3049.438051
0,92,35269.105618,3099.284929
0,93,35453.483916,3149.528154
0,94,35638.239632,3200.165125
0,95,35823.328518,3251.193070
0,96,36008.706247,3302.609038
0,97,36194.328420,3354.409903
0,98,36380.150585,3406.592367
0,99,36566.128237,3459.152956
0,100,36752.216836,3512.088024
0,101,36938.371816,3565.393751
0,102,37124.548596,3619.066148
0,103,37310.702587,3673.101053
0,104,37496.789209,3727.494137
0,105,37682.763894,3782.240901
0,106,37868.582105,3837.336677
0,107,38054.199339,3892.776632
0,108,38239.571144,3948.555769
0,109,38424.653124,4004.668926
0,110,38609.400953,4061.110777
0,111,38793.770387,4117.875837
0,112,38977.717268,4174.958459
0,113,39161.197543,4232.352840
0,114,39344.167268,4290.053017
0,115,39526.582622,4348.052876
0,116,39708.399914,4406.346145
0,117,39889.575599,4464.926403
0,118,40070.066282,4523.787079
0,119,40249.828734,4582.921450
0,120,40428.819897,4642.322652
0,121,40606.996899,4701.983672
0,122,40784.317062,4761.897357
0,123,40960.737909,4822.056413
0,124,41136.217183,4882.453406
0,125,41310.712846,4943.080768
0,126,41484.183097,5003.930796
0,127,41656.586379,5064.995654
0,128,41827.881389,5126.267377
0,129,41998.027088,5187.737875
0,130,42166.982711,5249.398929
0,131,42334.707775,5311.242200
0,132,42501.162092,5373.259230
0,133,42666.305774,5435.441440
0,134,42830.099248,5497.780140
0,135,42992.503261,5560.266526
0,136,43153.478889,5622.891683
0,137,43312.987550,5685.646590
0,138,43470.991010,5748.522124
0,139,43627.451393,5811.509056
0,140,43782.331191,5874.598063
0,141,43935.593270,5937.779723
0,142,44087.200883,6001.044523
0,143,44237.117675,6064.382858
0,144,44385.307691,6127.785039
0,145,44531.735390,6191.241290
0,146,44676.365648,6254.741756
0,147,44819.163767,6318.276503
0,148,44960.095487,6381.835524
0,149,45099.126988,6445.408738
0,150,45236.224903,6508.985998
0,151,45371.356325,6572.557090
0,152,45504.488812,6636.111738
0,153,45635.590398,6699.639610
0,154,45764.629597,6763.130315
0,155,45891.575414,6826.573411
0,156,46016.397351,6889.958410
0,157,46139.065412,6953.274775
0,158,46259.550113,7016.511929
0,159,46377.822489,7079.659255
0,160,46493.854096,7142.706104
0,161,46607.617024,7205.641791
0,162,46719.083901,7268.455606
0,163,46828.227896,7331.136814
0,164,46935.022731,7393.674658
0,165,47039.442683,7456.058363
0,166,47141.462593,7518.277142
0,167,47241.057869,7580.320196
0,168,47338.204493,7642.176719
0,169,47432.879026,7703.835902
0,170,47525.058616,7765.286937
0,171,47614.721000,7826.519019
0,172,47701.844509,7887.521351
0,173,47786.408076,7948.283147
0,174,47868.391240,8008.793635
0,175,47947.774148,8069.042064
0,176,48024.537562,8129.017703
0,177,48098.662865,8188.709847
0,178,48170.132060,8248.107820
0,179,48238.927779,8307.200981
0,180,48305.033286,8365.978723
0,181,48368.432477,8424.430482
0,182,48429.109891,8482.545736
0,183,48487.050705,8540.314011
0,184,48542.240745,8597.724887
0,185,48594.666483,8654.767995
0,186,48644.315044,8711.433026
