ring_id,vertex_id,x,y
0,0,39449.714753,0.000000
0,1,39591.271150,79.705104
0,2,39732.043972,159.977664
0,3,39872.022373,240.813539
0,4,40011.195563,322.208511
0,5,40149.552811,404.158284
0,6,40287.083445,486.658486
0,7,40423.776854,569.704669
0,8,40559.622488,653.292306
0,9,40694.609856,737.416799
0,10,40828.728535,822.073471
0,11,40961.968161,907.257574
0,12,41094.318439,992.964284
0,13,41225.769137,1079.188705
0,14,41356.310090,1165.925868
0,15,41485.931202,1253.170731
0,16,41614.622444,1340.918181
0,17,41742.373857,1429.163035
0,18,41869.175552,1517.900037
0,19,41995.017712,1607.123864
0,20,42119.890591,1696.829121
0,21,42243.784517,1787.010347
0,22,42366.689890,1877.662011
0,23,42488.597187,1968.778516
0,24,42609.496957,2060.354197
0,25,42729.379830,2152.383323
0,26,42848.236509,2244.860099
0,27,42966.057778,2337.778662
0,28,43082.834497,2431.133087
0,29,43198.557607,2524.917387
0,30,43313.218131,2619.125508
0,31,43426.807170,2713.751337
0,32,43539.315910,2808.788698
0,33,43650.735618,2904.231355
0,34,43761.057644,3000.073011
0,35,43870.273426,3096.307311
0,36,43978.374482,3192.927840
0,37,44085.352419,3289.928124
0,38,44191.198930,3387.301635
0,39,44295.905796,3485.041785
0,40,44399.464885,3583.141932
0,41,44501.868153,3681.595379
0,42,44603.107648,3780.395375
0,43,44703.175506,3879.535113
0,44,44802.063955,3979.007735
0,45,44899.765313,4078.806333
0,46,44996.271993,4178.923944
0,47,45091.576499,4279.353556
0,48,45185.671429,4380.088108
0,49,45278.549474,4481.120490
0,50,45370.203422,4582.443543
0,51,45460.626156,4684.050061
0,52,45549.810653,4785.932792
0,53,45637.749990,4888.084438
0,54,45724.437338,4990.497656
0,55,45809.865969,5093.165059
0,56,45894.029251,5196.079218
0,57,45976.920653,5299.232659
0,58,46058.533742,5402.617869
0,59,46138.862187,5506.227293
0,60,46217.899757,5610.053336
0,61,46295.640321,5714.088366
0,62,46372.077852,5818.324710
0,63,46447.206423,5922.754659
0,64,46521.020213,6027.370469
0,65,46593.513501,6132.164358
0,66,46664.680672,6237.128511
0,67,46734.516214,6342.255078
0,68,46803.014723,6447.536178
0,69,46870.170895,6552.963896
0,70,46935.979536,6658.530287
0,71,47000.435556,6764.227375
0,72,47063.533973,6870.047156
0,73,47125.269912,6975.981596
0,74,47185.638603,7082.022634
0,75,47244.635386,7188.162184
0,76,47302.255710,7294.392131
0,77,47358.495131,7400.704338
0,78,47413.349314,7507.090643
0,79,47466.814033,7613.542861
0,80,47518.885174,7720.052786
0,81,47569.558730,7826.612190
0,82,47618.830807,7933.212824
0,83,47666.697620,8039.846421
0,84,47713.155495,8146.504695
0,85,47758.200870,8253.179344
0,86,47801.830295,8359.862049
0,87,47844.040430,8466.544473
0,88,47884.828049,8573.218268
0,89,47924.190037,8679.875070
0,90,47962.123392,8786.506504
0,91,47998.625226,8893.104182
0,92,48033.692763,8999.659706
0,93,48067.323339,9106.164667
0,94,48099.514407,9212.610649
0,95,48130.263530,9318.989227
0,96,48159.568386,9425.291968
0,97,48187.426769,9531.510436
0,98,48213.836584,9637.636186
0,99,48238.795854,9743.660773
0,100,48262.302712,9849.575745
0,101,48284.355409,9955.372651
0,102,48304.952311,10061.043037
0,103,48324.091895,10166.578449
0,104,48341.772757,10271.970435
0,105,48357.993607,10377.210541
0,106,48372.753268,10482.290321
0,107,48386.050681,10587.201328
0,108,48397.884900,10691.935123
0,109,48408.255095,10796.483269
0,110,48417.160552,10900.837338
0,111,48424.600671,11004.988910
