ring_id,vertex_id,x,y
0,0,49936.920088,0.000000
0,1,48644.377000,2169.107117
0,2,47608.459367,4254.287874
0,3,46878.624391,6304.561643
0,4,47881.433441,8626.243862
0,5,44566.953145,10097.520614
0,6,43015.571783,11783.182467
0,7,45846.120491,14783.456098
0,8,43485.667769,16194.236546
0,9,40967.633923,17371.777419
0,10,42845.386247,20465.504043
0,11,39480.539009,21067.457830
0,12,37881.413227,22437.195713
0,13,36827.206797,24091.236894
0,14,36022.464239,25927.386521
0,15,39029.975743,30821.664220
0,16,33528.098820,28992.863836
0,17,35919.407195,33972.348540
0,18,30791.081694,31837.744333
0,19,32800.383493,37087.962974
0,20,30236.273953,37423.858109
0,21,27397.251211,37183.849725
0,22,24814.650945,37026.028010
0,23,25560.618516,42078.542841
0,24,21961.198247,40074.079006
0,25,20783.558194,42293.257319
0,26,18639.175922,42628.863848
0,27,17474.625096,45371.810398
0,28,15473.976264,46218.319642
0,29,12133.687491,42434.116372
0,30,10595.190325,44459.306798
0,31,8466.703241,44170.104068
0,32,6583.571636,45140.478091
0,33,4421.780593,43953.675945
0,34,2735.861715,49065.235111
0,35,507.950670,45593.486769
0,36,-1481.615103,44315.090044
0,37,-3741.381070,47879.711846
0,38,-6067.764423,49266.721179
0,39,-7335.904357,43490.321303
0,40,-10164.476625,47301.625217
0,41,-11507.884652,43925.251449
0,42,-14803.962684,47723.479898
0,43,-16926.021860,47046.721527
0,44,-17705.383052,43083.574480
0,45,-19484.285410,41987.547320
0,46,-22346.941552,43025.552221
0,47,-22597.756508,39140.462410
0,48,-25280.874364,39601.844385
0,49,-25396.528994,36127.049785
0,50,-28327.359480,36704.814281
0,51,-28994.155694,34294.447846
0,52,-32326.663961,34951.254276
0,53,-34637.245121,34253.505909
0,54,-33853.567267,30618.744032
0,55,-37725.851618,31181.232613
0,56,-38979.313819,29395.720435
0,57,-39735.804224,27277.085513
0,58,-40897.080897,25470.942967
0,59,-42876.293776,24121.805188
0,60,-43593.624013,22028.852248
0,61,-44668.197156,20126.544169
0,62,-42402.628704,16875.879369
0,63,-42183.152749,14647.586977
0,64,-46622.776390,13895.083005
0,65,-44366.553843,11096.829858
0,66,-45688.188261,9286.533075
0,67,-44521.842789,7000.732764
0,68,-47152.124263,5274.774562
0,69,-45090.098596,3018.426955
0,70,-46286.208338,1031.464393
0,71,-46162.919564,-1028.716966
0,72,-45356.648555,-3036.270375
0,73,-46663.967967,-5220.165900
0,74,-47220.566786,-7425.087291
0,75,-44299.777865,-9004.326239
0,76,-45625.587083,-11411.735490
0,77,-47741.106163,-14228.381153
0,78,-42552.944554,-14775.992686
0,79,-42926.130751,-17084.228655
0,80,-44123.887533,-19881.289774
0,81,-44230.232508,-22350.545036
0,82,-41233.382120,-23197.518329
0,83,-39459.996464,-24575.918314
0,84,-37365.108873,-25649.695277
0,85,-37958.767709,-28626.089438
0,86,-36035.008608,-29783.714282
0,87,-36731.259366,-33221.462885
0,88,-34644.800185,-34260.977272
0,89,-33311.884095,-36016.464080
0,90,-29976.237644,-35456.059812
0,91,-29187.928949,-37819.886181
0,92,-27426.055042,-39014.089528
0,93,-25676.148369,-40221.031024
0,94,-23705.834139,-41059.709164
0,95,-22806.046198,-43909.486644
0,96,-19755.584367,-42572.181427
0,97,-18307.137336,-44547.859406
0,98,-16549.045173,-45998.896034
0,99,-14683.576270,-47335.390657
0,100,-12390.756204,-47295.145754
0,101,-9629.067007,-44810.031598
0,102,-7686.327999,-45567.779788
0,103,-5824.076165,-47288.114127
0,104,-3613.307192,-46240.707361
0,105,-1632.054401,-48814.727676
0,106,531.716051,-47726.659580
0,107,2631.854467,-47199.958049
0,108,4475.890510,-44491.542927
0,109,6679.246824,-45796.478204
0,110,9115.186456,-47553.188401
0,111,11294.303845,-47392.911720
0,112,12634.580639,-44185.847503
0,113,15757.501222,-47065.163846
0,114,16256.085296,-42207.945283
0,115,17954.505004,-41062.982209
0,116,20352.631703,-41416.348525
0,117,22538.426195,-41127.385758
0,118,24293.093189,-39991.910285
0,119,26277.649605,-39208.973460
0,120,28383.386632,-38522.243531
0,121,29509.461896,-36524.272687
0,122,32687.146009,-36959.923385
0,123,32886.204309,-34004.085185
0,124,35449.496518,-33527.909989
0,125,35634.762045,-30814.565698
0,126,38877.169074,-30700.993997
0,127,36990.847925,-26624.386537
0,128,37382.135637,-24454.254438
0,129,42234.566376,-25015.572305
0,130,42024.814649,-22425.124699
0,131,41514.484480,-19829.786224
0,132,42259.152730,-17919.428701
0,133,44844.537296,-16700.284991
0,134,42278.468551,-13633.037583
0,135,46015.517254,-12604.952432
0,136,43490.262592,-9853.575172
0,137,48880.221134,-8806.183884
0,138,45177.764874,-6075.818291
0,139,44377.203719,-3965.543145
0,140,46418.424803,-2069.849422
1,0,19011.833268,-361.071529
1,1,18647.604681,-661.942656
1,2,18678.123522,-1015.097593
1,3,18870.894248,-1452.770910
1,4,19003.692530,-1928.076704
1,5,19067.090957,-2429.973725
1,6,19054.053278,-2945.442118
1,7,18960.333904,-3460.039533
1,8,18784.745886,-3958.533849
1,9,18529.283475,-4425.581498
1,10,18199.092568,-4846.418084
1,11,17802.289926,-5207.527282
1,12,17349.639582,-5497.255079
1,13,16854.101950,-5706.339049
1,14,16330.277510,-5828.326588
1,15,15793.772175,-5859.861509
1,16,15260.515348,-5800.824934
1,17,14746.064032,-5654.323657
1,18,14264.927014,-5426.526696
1,19,13829.942164,-5126.358327
1,20,13451.737186,-4765.062975
1,21,13138.299993,-4355.663693
1,22,12894.679407,-3912.341234
1,23,12722.830328,-3449.764595
1,24,12621.610339,-2982.406303
1,25,12437.421814,-2680.246652
1,26,11965.856939,-2650.850962
1,27,11487.157591,-2552.229404
1,28,11015.280397,-2380.759132
1,29,10564.921057,-2135.821451
1,30,10150.840723,-1819.919917
1,31,9787.180465,-1438.646780
1,32,9486.797781,-1000.498694
1,33,9260.658070,-516.550123
1,34,9117.311294,0.000000
1,35,9062.479889,534.386482
1,36,9098.778450,1070.913821
1,37,9225.579214,1593.638877
1,38,9439.030120,2087.066904
1,39,9732.224649,2536.826907
1,40,10095.515131,2930.293297
1,41,10516.954081,3257.123515
1,42,10982.841763,3509.685457
1,43,11478.352963,3683.354026
1,44,11988.212008,3776.662687
1,45,12497.382748,3791.303080
1,46,12991.739500,3731.973357
1,47,13458.685986,3606.083398
1,48,13887.385705,3424.274699
1,49,14127.128072,3824.301792
1,50,14430.989743,4200.602399
1,51,14796.146967,4539.140455
1,52,15216.759205,4826.518712
1,53,15684.155127,5050.635965
1,54,16187.160320,5201.289209
1,55,16712.551166,5270.690530
1,56,17245.612986,5253.872758
1,57,17770.775342,5148.963372
1,58,18272.293472,4957.312713
1,59,18734.942504,4683.469764
1,60,19144.690446,4335.006343
1,61,19489.316927,3922.198082
1,62,19758.947390,3457.577667
1,63,19946.476594,2955.382184
1,64,20047.860800,2430.921641
1,65,20062.264522,1899.899653
1,66,19992.054964,1377.719630
1,67,19842.644829,878.810469
1,68,19622.191733,416.004786
1,69,19341.169530,0.000000
2,0,-1552.663560,12455.111089
2,1,-1764.001329,11949.450768
2,2,-2124.762758,11506.909838
2,3,-2609.487480,11154.941008
2,4,-3184.727964,10912.255571
2,5,-3812.160287,10786.999401
2,6,-4452.124625,10775.969977
2,7,-4510.633639,10378.650319
2,8,-4398.524510,9746.492015
2,9,-4406.325857,9111.036384
2,10,-4543.079077,8510.837332
2,11,-4806.323833,7984.691961
2,12,-5182.377049,7568.032610
2,13,-5647.703890,7289.599814
2,14,-6171.243960,7168.720464
2,15,-6717.462466,7213.456994
2,16,-7249.825313,7419.808834
2,17,-7734.355739,7772.045090
2,18,-8142.922390,8244.137376
2,19,-8455.935338,8802.154690
2,20,-8664.184800,9407.388665
2,21,-9060.138528,9340.255517
2,22,-9626.713178,9038.285740
2,23,-10233.478145,8849.338672
2,24,-10846.560433,8793.927006
2,25,-11428.301521,8881.699786
2,26,-11940.774945,9110.592828
2,27,-12349.374172,9467.104487
2,28,-12626.120044,9927.666907
2,29,-12752.363877,10460.975925
2,30,-12720.620782,11031.049305
2,31,-12535.352332,11600.712113
2,32,-12212.619925,12135.166629
2,33,-11778.640243,12605.296465
2,34,-11267.381150,12990.381057
2,35,-11453.584999,13346.210147
2,36,-11915.856518,13791.740866
2,37,-12283.056544,14310.420788
2,38,-12525.209016,14876.373546
2,39,-12621.500025,15456.765479
2,40,-12562.172803,16014.888508
2,41,-12349.374172,16513.657627
2,42,-11996.872458,16919.180207
2,43,-11528.676932,17204.046777
2,44,-10976.695773,17350.019662
2,45,-10377.663148,17349.854383
2,46,-9769.636899,17208.073153
2,47,-9188.409758,16940.612058
2,48,-8664.184800,16573.373449
2,49,-8383.311378,16860.421069
2,50,-8102.436240,17437.743973
2,51,-7722.613369,17947.252861
2,52,-7259.189540,18352.442568
2,53,-6736.959568,18623.371730
2,54,-6187.819904,18739.417690
2,55,-5647.703890,18691.162299
2,56,-5153.099978,18481.226616
2,57,-4737.495396,18123.974821
2,58,-4428.095374,17644.117645
2,59,-4243.141302,17074.352690
2,60,-4190.092821,16452.272554
2,61,-4264.854375,15816.842670
2,62,-4452.124625,15204.792136
2,63,-4092.331455,15026.368232
2,64,-3456.469554,14937.642690
2,65,-2854.526084,14733.856579
2,66,-2325.961934,14418.324831
2,67,-1906.915054,14005.376329
2,68,-1626.855298,13518.973647
2,69,-1505.843875,12990.381057
3,0,-2367.007032,-13452.358786
3,1,-2005.366537,-13987.510019
3,2,-1839.619281,-14552.546875
3,3,-1886.474141,-15097.172550
3,4,-2141.907039,-15570.702632
3,5,-2581.898722,-15928.809779
3,6,-3165.588342,-16139.515460
3,7,-3840.434831,-16187.646859
3,8,-4548.725870,-16077.171793
3,9,-5234.606407,-15831.094772
3,10,-5182.805373,-16500.780868
3,11,-5224.407390,-17219.140718
3,12,-5412.466517,-17874.408432
3,13,-5739.408766,-18408.923714
3,14,-6179.968877,-18773.815291
3,15,-6694.754781,-18934.939980
3,16,-7235.627774,-18877.086051
3,17,-7752.193591,-18605.907664
3,18,-8198.557898,-18147.342547
3,19,-8539.466654,-17544.582033
3,20,-8755.031529,-16852.970933
