ring_id,vertex_id,x,y
0,0,48643.736291,0.000000
0,1,45614.221789,9695.602147
0,2,44902.209514,19991.751710
0,3,38981.843274,28321.966958
0,4,29819.848355,33118.296774
0,5,24926.867055,43174.600213
0,6,15007.978371,46189.807957
0,7,5092.248947,48449.512373
0,8,-4679.601511,44523.434273
0,9,-14431.809206,44416.541603
0,10,-23112.394073,40031.840818
0,11,-33162.507593,36830.695956
0,12,-38722.134698,28133.277633
0,13,-44705.780943,19904.296075
0,14,-45640.841641,9701.260371
0,15,-45363.432331,0.000000
0,16,-46293.289105,-9839.942361
0,17,-40545.799923,-18052.153194
0,18,-39614.153852,-28781.367484
0,19,-31977.742574,-35514.881099
0,20,-24274.263220,-42044.257214
0,21,-14254.075047,-43869.532110
0,22,-5208.045820,-49551.246031
0,23,5159.391854,-49088.334458
0,24,15039.950125,-46288.206899
0,25,22583.916124,-39116.490160
0,26,31315.530529,-34779.420114
0,27,35809.375698,-26017.034346
0,28,41041.702924,-18272.943436
0,29,47047.230601,-10000.197573
1,0,18703.350112,-1783.439418
1,1,17562.831034,-3213.688469
1,2,15988.354966,-4330.266042
1,3,14004.025256,-4363.650470
1,4,12379.125111,-3286.473161
1,5,11227.834291,-1816.579263
1,6,10897.606213,0.000000
1,7,11066.398910,1894.322446
1,8,12455.325618,3190.920747
1,9,14048.265227,4169.822491
1,10,15982.023777,4302.527289
1,11,17475.763267,3104.508942
1,12,18589.134427,1728.436044
1,13,19312.241602,0.000000
2,0,8653.976362,12330.533496
2,1,7420.637358,10773.088636
2,2,5565.872269,10188.546716
2,3,3639.325642,9902.396495
2,4,1958.657805,10909.501128
2,5,737.690333,12388.879566
2,6,492.755463,14265.847744
2,7,988.092894,16022.228405
2,8,1877.597814,17723.840374
2,9,3734.567780,18212.015924
2,10,5632.896221,18636.799898
2,11,7240.891243,17533.212353
2,12,8328.669629,16044.502527
2,13,8661.440291,14265.847744
3,0,-8310.038476,6974.651636
3,1,-9422.420683,5414.992254
3,2,-11153.126626,4513.793594
3,3,-13091.835167,4625.726865
3,4,-14830.282899,5437.320585
3,5,-15901.874327,7002.870477
3,6,-16416.422618,8816.778784
3,7,-16090.419216,10721.485525
3,8,-14866.666113,12241.860092
3,9,-13077.747579,12946.108947
3,10,-11156.537956,13104.817961
3,11,-9409.126106,12235.236186
3,12,-8310.295002,10658.782397
3,13,-7865.764361,8816.778784
4,0,-8540.575601,-10547.885105
4,1,-9398.603074,-12248.431651
4,2,-11194.093906,-12940.274593
4,3,-13122.238818,-13141.037804
4,4,-14856.285473,-12228.843181
4,5,-15951.920761,-10654.788184
4,6,-16514.063659,-8816.778784
4,7,-16009.226505,-6951.172393
4,8,-14632.874797,-5684.862515
4,9,-13128.671886,-4464.334655
4,10,-11179.349652,-4628.684180
4,11,-9574.465290,-5605.650161
4,12,-8529.845573,-7080.505155
4,13,-7686.228606,-8816.778784
5,0,8602.886348,-16176.558339
5,1,7290.740135,-17595.720887
5,2,5611.723111,-18544.034441
5,3,3663.895215,-18521.652663
5,4,2105.887953,-17437.573595
5,5,817.760726,-16104.256053
5,6,212.064953,-14265.847744
5,7,969.952254,-12500.731012
5,8,2058.243641,-11034.377816
5,9,3637.893838,-9896.123350
5,10,5528.901549,-10350.526022
5,11,7260.893605,-10973.400967
5,12,8569.768989,-12371.085630
5,13,8995.827993,-14265.847744
