ring_id,vertex_id,x,y
0,0,39958.096014,0.000000
0,1,38896.010713,1153.124647
0,2,37770.344685,2241.475567
0,3,36587.864544,3261.736563
0,4,35355.573562,4211.173618
0,5,34080.658397,5087.651822
0,6,32770.434557,5889.647522
0,7,31432.291022,6616.255617
0,8,30073.634476,7267.191938
0,9,29176.301349,7972.439264
0,10,30059.895411,9179.409185
0,11,30891.828800,10443.836440
0,12,31665.652688,11762.108808
0,13,32375.214007,13130.068907
0,14,33014.704097,14543.041546
0,15,33578.704775,15995.865278
0,16,34062.231462,17482.927899
0,17,34460.773027,18998.205639
0,18,34770.328032,20535.305724
0,19,34987.437095,22087.511978
0,20,35109.211111,23647.833118
0,21,35133.355107,25209.053357
0,22,35058.187544,26763.784921
0,23,34882.654911,28304.522072
0,24,34606.341496,29823.696206
0,25,34229.474252,31313.731608
0,26,33752.922722,32767.101413
0,27,33178.194021,34176.383341
0,28,32507.422915,35534.314774
0,29,31743.357064,36833.846725
0,30,30889.337560,38068.196305
0,31,29949.274894,39230.897241
0,32,28927.620559,40315.848084
0,33,27829.334492,41317.357699
0,34,26659.848620,42230.187694
0,35,25425.026800,43049.591466
0,36,24131.121456,43771.349524
0,37,22784.727257,44391.800854
0,38,21392.732207,44907.870043
0,39,19962.266520,45317.089975
0,40,18500.649682,45617.619907
0,41,17015.336127,45808.258788
0,42,15513.859935,45888.453720
0,43,14003.779003,45858.303483
0,44,12492.619113,45718.557118
0,45,10987.818346,45470.607556
0,46,9496.672272,45116.480362
0,47,8026.280347,44658.817673
0,48,6583.493934,44100.857461
0,49,5174.866363,43446.408284
0,50,3806.605413,42699.819723
0,51,2484.528589,41865.948741
0,52,1214.021550,40950.122226
0,53,0.000000,39958.096014
0,54,-1153.124647,38896.010713
0,55,-2241.475567,37770.344685
0,56,-3261.736563,36587.864544
0,57,-4211.173618,35355.573562
0,58,-5087.651822,34080.658397
0,59,-5889.647522,32770.434557
0,60,-6616.255617,31432.291022
0,61,-7267.191938,30073.634476
0,62,-7972.439264,29176.301349
0,63,-9179.409185,30059.895411
0,64,-10443.836440,30891.828800
0,65,-11762.108808,31665.652688
0,66,-13130.068907,32375.214007
0,67,-14543.041546,33014.704097
0,68,-15995.865278,33578.704775
0,69,-17482.927899,34062.231462
0,70,-18998.205639,34460.773027
0,71,-20535.305724,34770.328032
0,72,-22087.511978,34987.437095
