ring_id,vertex_id,x,y
0,0,25000.000000,0.000000
0,1,27105.745165,1342.122129
0,2,32663.236977,3242.544582
0,3,39668.007132,5931.210035
0,4,45593.699085,9142.452829
0,5,48296.751758,12196.948071
0,6,46771.777992,14306.596390
0,7,41485.115038,14970.346610
0,8,34173.080363,14278.909364
0,9,27190.136332,12975.910618
0,10,22655.464914,12222.416667
0,11,21713.909351,13140.624290
0,12,24175.683266,16316.373997
0,13,28650.972456,21472.994135
0,14,33108.921156,27472.955216
0,15,35636.866511,32677.703128
0,16,35111.841805,35548.829751
0,17,31543.148406,35265.434146
0,18,25980.118795,32109.833944
0,19,20047.862307,27450.460704
0,20,15309.869379,23300.767702
0,21,12709.103042,21599.526064
0,22,12292.296480,23475.264843
0,23,13298.839394,28777.170825
0,24,14548.096043,36064.867635
0,25,14946.745126,43081.272573
0,26,13903.599522,47549.028051
0,27,11492.995930,48002.531557
0,28,8322.995648,44345.442293
0,29,5191.052634,37918.861590
0,30,2694.524871,31044.233710
0,31,972.636252,26200.746400
0,32,-310.903732,25135.505967
0,33,-1748.216424,28232.861067
0,34,-3842.421828,34375.367065
0,35,-6706.202954,41347.739034
0,36,-9952.708285,46634.695639
0,37,-12840.384070,48319.169313
0,38,-14616.168120,45752.914953
0,39,-14905.856464,39759.216942
0,40,-13969.308752,32303.089092
0,41,-12687.485580,25761.135440
0,42,-12259.753025,22067.089118
0,43,-13717.677343,22047.149037
0,44,-17451.132204,25179.708886
0,45,-22953.447843,29849.761868
0,46,-28915.614792,33983.301496
0,47,-33662.746261,35811.662398
0,48,-35782.998646,34479.292965
0,49,-34708.895660,30281.019590
0,50,-31013.419882,24464.562127
0,51,-26282.156232,18700.597011
0,52,-22583.017174,14441.567456
0,53,-21715.263355,12418.224962
0,54,-24515.826678,12453.267135
0,55,-30492.526579,13636.446140
0,56,-37939.823463,14761.494021
0,57,-44513.989527,14829.578697
0,58,-48068.368325,13412.384918
0,59,-47444.022445,10740.626823
0,60,-42919.056013,7506.985832
0,61,-36140.896683,4493.012421
0,62,-29555.927706,2197.405890
0,63,-25538.877087,631.882818
0,64,-25538.877087,-631.882818
0,65,-29555.927706,-2197.405890
0,66,-36140.896683,-4493.012421
0,67,-42919.056013,-7506.985832
0,68,-47444.022445,-10740.626823
0,69,-48068.368325,-13412.384918
0,70,-44513.989527,-14829.578697
0,71,-37939.823463,-14761.494021
0,72,-30492.526579,-13636.446140
0,73,-24515.826678,-12453.267135
0,74,-21715.263355,-12418.224962
0,75,-22583.017174,-14441.567456
0,76,-26282.156232,-18700.597011
0,77,-31013.419882,-24464.562127
0,78,-34708.895660,-30281.019590
0,79,-35782.998646,-34479.292965
0,80,-33662.746261,-35811.662398
0,81,-28915.614792,-33983.301496
0,82,-22953.447843,-29849.761868
0,83,-17451.132204,-25179.708886
0,84,-13717.677343,-22047.149037
0,85,-12259.753025,-22067.089118
0,86,-12687.485580,-25761.135440
0,87,-13969.308752,-32303.089092
0,88,-14905.856464,-39759.216942
0,89,-14616.168120,-45752.914953
0,90,-12840.384070,-48319.169313
0,91,-9952.708285,-46634.695639
0,92,-6706.202954,-41347.739034
0,93,-3842.421828,-34375.367065
0,94,-1748.216424,-28232.861067
0,95,-310.903732,-25135.505967
0,96,972.636252,-26200.746400
0,97,2694.524871,-31044.233710
0,98,5191.052634,-37918.861590
0,99,8322.995648,-44345.442293
0,100,11492.995930,-48002.531557
0,101,13903.599522,-47549.028051
0,102,14946.745126,-43081.272573
0,103,14548.096043,-36064.867635
0,104,13298.839394,-28777.170825
0,105,12292.296480,-23475.264843
0,106,12709.103042,-21599.526064
0,107,15309.869379,-23300.767702
0,108,20047.862307,-27450.460704
0,109,25980.118795,-32109.833944
0,110,31543.148406,-35265.434146
0,111,35111.841805,-35548.829751
0,112,35636.866511,-32677.703128
0,113,33108.921156,-27472.955216
0,114,28650.972456,-21472.994135
0,115,24175.683266,-16316.373997
0,116,21713.909351,-13140.624290
0,117,22655.464914,-12222.416667
0,118,27190.136332,-12975.910618
0,119,34173.080363,-14278.909364
0,120,41485.115038,-14970.346610
0,121,46771.777992,-14306.596390
0,122,48296.751758,-12196.948071
0,123,45593.699085,-9142.452829
0,124,39668.007132,-5931.210035
0,125,32663.236977,-3242.544582
0,126,27105.745165,-1342.122129
1,0,20109.753329,-519.611127
1,1,20164.352177,-1061.301351
1,2,20773.023536,-1811.297819
1,3,21201.947890,-2661.465448
