ring_id,vertex_id,x,y
0,0,39668.612818,0.000000
0,1,39846.335515,271.841253
0,2,40021.155998,546.093257
0,3,40193.031216,822.721596
0,4,40361.918622,1101.691127
0,5,40527.776178,1382.965995
0,6,40690.562373,1666.509632
0,7,40850.236228,1952.284775
0,8,41006.757317,2240.253466
0,9,41160.085771,2530.377066
0,10,41310.182293,2822.616264
0,11,41457.008168,3116.931082
0,12,41600.525279,3413.280890
0,13,41740.696110,3711.624411
0,14,41877.483764,4011.919731
0,15,42010.851972,4314.124314
0,16,42140.765100,4618.195006
0,17,42267.188166,4924.088047
0,18,42390.086843,5231.759084
0,19,42509.427478,5541.163180
0,20,42625.177092,5852.254822
0,21,42737.303397,6164.987939
0,22,42845.774804,6479.315905
0,23,42950.560430,6795.191555
0,24,43051.630111,7112.567197
0,25,43148.954407,7431.394622
0,26,43242.504615,7751.625114
0,27,43332.252773,8073.209467
0,28,43418.171673,8396.097991
0,29,43500.234866,8720.240529
0,30,43578.416673,9045.586468
0,31,43652.692189,9372.084751
0,32,43723.037294,9699.683888
0,33,43789.428658,10028.331973
0,34,43851.843750,10357.976693
0,35,43910.260844,10688.565343
0,36,43964.659028,11020.044838
0,37,44015.018204,11352.361727
0,38,44061.319104,11685.462206
0,39,44103.543287,12019.292134
0,40,44141.673152,12353.797040
0,41,44175.691937,12688.922144
0,42,44205.583731,13024.612366
0,43,44231.333475,13360.812343
0,44,44252.926967,13697.466440
0,45,44270.350868,14034.518767
0,46,44283.592708,14371.913188
0,47,44292.640885,14709.593343
0,48,44297.484677,15047.502656
0,49,44298.114236,15385.584351
0,50,44294.520601,15723.781466
0,51,44286.695694,16062.036871
0,52,44274.632328,16400.293276
0,53,44258.324206,16738.493251
0,54,44237.765927,17076.579239
0,55,44212.952986,17414.493569
0,56,44183.881775,17752.178473
0,57,44150.549590,18089.576099
0,58,44112.954625,18426.628527
0,59,44071.095981,18763.277783
0,60,44024.973661,19099.465854
0,61,43974.588574,19435.134702
0,62,43919.942535,19770.226282
0,63,43861.038265,20104.682552
0,64,43797.879392,20438.445491
0,65,43730.470448,20771.457112
0,66,43658.816872,21103.659481
0,67,43582.925009,21434.994726
0,68,43502.802105,21765.405054
0,69,43418.456312,22094.832770
0,70,43329.896681,22423.220284
0,71,43237.133165,22750.510132
0,72,43140.176613,23076.644988
0,73,43039.038771,23401.567680
0,74,42933.732276,23725.221203
0,75,42824.270658,24047.548735
0,76,42710.668335,24368.493651
0,77,42592.940608,24687.999537
0,78,42471.103658,25006.010205
0,79,42345.174548,25322.469710
0,80,42215.171210,25637.322358
0,81,42081.112449,25950.512727
0,82,41943.017933,26261.985676
0,83,41800.908192,26571.686364
0,84,41654.804610,26879.560259
0,85,41504.729425,27185.553156
0,86,41350.705718,27489.611189
0,87,41192.757410,27791.680845
0,88,41030.909258,28091.708977
0,89,40865.186845,28389.642819
0,90,40695.616577,28685.430000
0,91,40522.225676,28979.018555
0,92,40345.042174,29270.356940
0,93,40164.094901,29559.394046
0,94,39979.413486,29846.079207
0,95,39791.028344,30130.362222
0,96,39598.970671,30412.193360
0,97,39403.272434,30691.523374
0,98,39203.966364,30968.303516
0,99,39001.085951,31242.485550
0,100,38794.665430,31514.021761
0,101,38584.739776,31782.864967
0,102,38371.344695,32048.968536
0,103,38154.516615,32312.286392
0,104,37934.292674,32572.773031
0,105,37710.710715,32830.383529
0,106,37483.809274,33085.073557
0,107,37253.627570,33336.799389
0,108,37020.205496,33585.517915
0,109,36783.583608,33831.186651
0,110,36543.803116,34073.763750
0,111,36300.905872,34313.208013
0,112,36054.934361,34549.478899
0,113,35805.931688,34782.536534
0,114,35553.941568,35012.341723
0,115,35299.008317,35238.855959
0,116,35041.176837,35462.041431
0,117,34780.492607,35681.861038
0,118,34517.001670,35898.278393
0,119,34250.750621,36111.257834
0,120,33981.786598,36320.764434
0,121,33710.157267,36526.764009
0,122,33435.910808,36729.223125
0,123,33159.095909,36928.109108
