ring_id,vertex_id,x,y
0,0,48586.815448,0.000000
0,1,47074.769343,7.100526
0,2,46209.515204,13.940031
0,3,47088.961928,21.308001
0,4,48244.924826,29.108108
0,5,49977.527812,37.691824
0,6,45694.825798,41.354302
0,7,46685.709205,49.292911
0,8,49902.742709,60.216695
0,9,49308.436216,66.937010
0,10,46100.620245,69.535951
0,11,45667.686729,75.771241
0,12,44248.498162,80.090787
0,13,44895.671108,88.034050
0,14,48231.615694,101.850413
0,15,48808.590893,110.430890
0,16,49449.740892,119.340307
0,17,46109.654237,118.234452
0,18,49962.526256,135.650146
0,19,47495.915617,136.117310
0,20,44013.433922,132.775783
0,21,44392.570325,140.615548
0,22,44515.874937,147.720746
0,23,49179.314939,170.613879
0,24,44731.809826,161.931714
0,25,45580.135703,171.877879
0,26,47253.159055,185.314212
0,27,48513.195704,197.573345
0,28,48604.279910,205.275647
0,29,44655.370111,195.333515
0,30,49294.574351,223.062027
0,31,46776.088990,218.721296
0,32,47525.466528,229.393994
0,33,48530.908914,241.567361
0,34,46823.170959,240.129684
0,35,48452.898198,255.796232
0,36,46609.835635,253.096794
0,37,44676.884908,249.339693
0,38,46406.889378,265.994781
0,39,44143.822404,259.682005
0,40,46594.401434,281.126187
0,41,44779.217651,276.928848
0,42,49925.451758,316.285591
0,43,48681.779795,315.749955
0,44,44945.019904,298.292912
0,45,48274.343475,327.670892
0,46,48059.025159,333.458707
0,47,46298.768210,328.228943
0,48,47140.327614,341.305845
0,49,45901.136808,339.257715
0,50,49053.481999,369.956262
0,51,48752.405498,375.039573
0,52,48236.968966,378.350719
0,53,47553.077564,380.159681
0,54,49019.719809,399.279021
0,55,47779.552956,396.384842
0,56,44311.043175,374.293801
0,57,46908.941595,403.314183
0,58,46100.620223,403.318502
0,59,48783.165162,434.145951
0,60,47021.886976,425.564570
0,61,44732.117674,411.589089
0,62,49554.482897,463.435825
0,63,49896.603240,474.162176
0,64,48276.224679,466.046304
0,65,44998.252767,441.189560
0,66,47970.677652,477.569343
0,67,46341.032541,468.336060
0,68,46006.193097,471.892141
0,69,47099.461782,490.210963
0,70,44884.739997,473.931087
0,71,49718.574676,532.470958
0,72,44768.456238,486.210119
0,73,47676.708966,524.987527
0,74,49789.491110,555.763149
0,75,45839.985415,518.592898
0,76,49560.273228,568.157328
0,77,46955.917129,545.384618
0,78,44227.401505,520.365349
0,79,46211.322421,550.678788
0,80,48212.288491,581.796517
0,81,47933.122492,585.658773
0,82,49566.552538,613.093930
0,83,49217.722017,616.204117
0,84,49594.685753,628.405493
0,85,48566.589515,622.705402
0,86,48662.079992,631.270920
0,87,49186.969151,645.500449
0,88,48380.558171,642.216348
0,89,47824.132949,642.045054
0,90,46679.113764,633.715157
0,91,49392.867928,678.008619
0,92,49681.679716,689.468263
0,93,45818.378863,642.766833
0,94,49687.288331,704.538218
0,95,48426.650926,693.968999
0,96,45697.690003,661.756383
0,97,48969.107762,716.518189
0,98,44055.570096,651.269647
0,99,49743.054453,742.851885
0,100,46957.390992,708.335813
0,101,47517.942988,723.960563
0,102,48683.054579,749.056477
0,103,49811.765888,773.938427
0,104,49391.269568,774.856816
0,105,48872.709469,774.095126
0,106,49541.618894,792.164492
0,107,48957.146802,790.205215
0,108,48422.452486,788.880570
0,109,45125.898965,741.982738
0,110,48154.261329,799.041929
0,111,48186.245668,806.842852
0,112,45584.934893,770.163589
0,113,49113.277135,837.185542
0,114,45214.331676,777.545974
0,115,47011.379506,815.542691
0,116,49053.332370,858.367232
0,117,47652.507938,841.044581
0,118,46670.509278,830.754522
0,119,46975.011148,843.262525
0,120,49839.771732,902.208731
0,121,45127.260878,823.711013
0,122,49498.063083,910.960120
0,123,44556.578319,826.740246
0,124,48291.441701,903.326615
0,125,49077.641248,925.438291
0,126,48465.270849,921.203939
0,127,48465.237016,928.516215
0,128,49490.120528,955.618946
0,129,45524.876259,885.922234
0,130,44150.433450,865.837306
0,131,44576.417981,880.917611
0,132,45102.422649,898.118201
0,133,45165.630642,906.192136
0,134,44889.310713,907.421748
0,135,48614.151144,990.053835
0,136,48461.949654,994.266984
0,137,45418.282867,938.675332
0,138,44431.436047,924.984530
0,139,47858.003765,1003.541473
0,140,44384.692749,937.406840
0,141,48890.399858,1039.945289
0,142,47876.039449,1025.593555
0,143,46641.686081,1006.189869
0,144,46195.956089,1003.545479
0,145,44756.971153,979.039581
0,146,49982.253380,1100.883101
0,147,47203.313893,1046.799018
0,148,48207.088807,1076.334040
0,149,49414.244916,1110.743716
0,150,44225.976084,1000.794947
0,151,48392.970514,1102.393486
0,152,46346.000621,1062.757697
0,153,47590.301508,1098.472780
0,154,45727.174410,1062.369297
0,155,47733.832520,1116.193387
0,156,47129.767264,1109.180843
0,157,48420.881604,1146.874357
0,158,48721.290028,1161.342718
0,159,47708.899235,1144.411203
0,160,49412.484282,1192.733185
0,161,44668.445884,1084.961698
0,162,48064.999647,1174.715530
0,163,46883.715277,1152.920728
0,164,46489.555341,1150.244435
0,165,45868.838135,1141.809542
0,166,46650.474178,1168.307663
0,167,47091.711677,1186.465514
0,168,49775.079812,1261.585016
0,169,47028.820875,1199.077298
0,170,48233.023218,1237.060410
