ring_id,vertex_id,x,y
0,0,25000.000000,0.000000
0,1,26437.109780,1630.585118
0,2,30363.540013,3759.821058
0,3,35727.774797,6678.678586
0,4,41092.549422,10335.191034
0,5,45015.557531,14320.479773
0,6,46425.147574,17985.197986
0,7,44888.881611,20652.162523
0,8,40704.238476,21857.714438
0,9,34791.554635,21542.018605
0,10,28424.740189,20121.456963
0,11,22879.470556,18411.041459
0,12,19099.018238,17411.055652
0,13,17469.302905,18015.815658
0,14,17760.278161,20729.885022
0,15,19241.081715,25479.309938
0,16,20926.312882,31580.974874
0,17,21875.000000,37888.611416
0,18,21452.368193,43082.163046
0,19,19480.052469,46023.442709
0,20,16237.464896,46078.579414
0,21,12323.847084,43313.829703
0,22,8432.684991,38504.816666
0,23,5114.931399,32950.935986
0,24,2607.724225,28141.826168
0,25,781.502778,25365.502233
0,26,-781.502778,25365.502233
0,27,-2607.724225,28141.826168
0,28,-5114.931399,32950.935986
0,29,-8432.684991,38504.816666
0,30,-12323.847084,43313.829703
0,31,-16237.464896,46078.579414
0,32,-19480.052469,46023.442709
0,33,-21452.368193,43082.163046
0,34,-21875.000000,37888.611416
0,35,-20926.312882,31580.974874
0,36,-19241.081715,25479.309938
0,37,-17760.278161,20729.885022
0,38,-17469.302905,18015.815658
0,39,-19099.018238,17411.055652
0,40,-22879.470556,18411.041459
0,41,-28424.740189,20121.456963
0,42,-34791.554635,21542.018605
0,43,-40704.238476,21857.714438
0,44,-44888.881611,20652.162523
0,45,-46425.147574,17985.197986
0,46,-45015.557531,14320.479773
0,47,-41092.549422,10335.191034
0,48,-35727.774797,6678.678586
0,49,-30363.540013,3759.821058
0,50,-26437.109780,1630.585118
0,51,-25000.000000,0.000000
0,52,-26437.109780,-1630.585118
0,53,-30363.540013,-3759.821058
0,54,-35727.774797,-6678.678586
0,55,-41092.549422,-10335.191034
0,56,-45015.557531,-14320.479773
0,57,-46425.147574,-17985.197986
0,58,-44888.881611,-20652.162523
0,59,-40704.238476,-21857.714438
0,60,-34791.554635,-21542.018605
0,61,-28424.740189,-20121.456963
0,62,-22879.470556,-18411.041459
0,63,-19099.018238,-17411.055652
0,64,-17469.302905,-18015.815658
0,65,-17760.278161,-20729.885022
0,66,-19241.081715,-25479.309938
0,67,-20926.312882,-31580.974874
0,68,-21875.000000,-37888.611416
0,69,-21452.368193,-43082.163046
0,70,-19480.052469,-46023.442709
0,71,-16237.464896,-46078.579414
0,72,-12323.847084,-43313.829703
0,73,-8432.684991,-38504.816666
0,74,-5114.931399,-32950.935986
0,75,-2607.724225,-28141.826168
0,76,-781.502778,-25365.502233
0,77,781.502778,-25365.502233
0,78,2607.724225,-28141.826168
0,79,5114.931399,-32950.935986
0,80,8432.684991,-38504.816666
0,81,12323.847084,-43313.829703
0,82,16237.464896,-46078.579414
0,83,19480.052469,-46023.442709
0,84,21452.368193,-43082.163046
0,85,21875.000000,-37888.611416
0,86,20926.312882,-31580.974874
0,87,19241.081715,-25479.309938
0,88,17760.278161,-20729.885022
0,89,17469.302905,-18015.815658
0,90,19099.018238,-17411.055652
0,91,22879.470556,-18411.041459
0,92,28424.740189,-20121.456963
0,93,34791.554635,-21542.018605
0,94,40704.238476,-21857.714438
0,95,44888.881611,-20652.162523
0,96,46425.147574,-17985.197986
0,97,45015.557531,-14320.479773
0,98,41092.549422,-10335.191034
0,99,35727.774797,-6678.678586
0,100,30363.540013,-3759.821058
0,101,26437.109780,-1630.585118
1,0,14303.467764,1198.369322
1,1,14652.196505,-235.019205
1,2,13783.224863,-1373.452740
1,3,11953.587053,-1872.521484
1,4,9677.519818,-1624.959601
1,5,10082.526711,-3211.872775
1,6,10421.656690,-5262.449484
1,7,9864.753924,-6741.373445
1,8,8573.355394,-7218.874928
1,9,6939.547962,-6546.998370
1,10,5417.254908,-4929.510407
1,11,4491.271037,-5308.529524
1,12,3390.390474,-7189.465951
1,13,1971.738350,-8132.519918
1,14,633.306758,-7861.616365
1,15,-216.475814,-6460.467215
1,16,-336.963742,-4333.961335
1,17,-643.389530,-3112.893744
1,18,-2774.913706,-3862.067441
1,19,-4605.217117,-3752.056199
1,20,-5622.568621,-2790.051865
1,21,-5522.078779,-1270.057691
1,22,-4330.677598,361.045541
1,23,-2681.365230,1655.947283
1,24,-4836.561720,2500.000000
1,25,-6303.467764,3801.630678
1,26,-6652.196505,5235.019205
1,27,-5783.224863,6373.452740
1,28,-3953.587053,6872.521484
1,29,-1677.519818,6624.959601
1,30,-2082.526711,8211.872775
1,31,-2421.656690,10262.449484
1,32,-1864.753924,11741.373445
1,33,-573.355394,12218.874928
1,34,1060.452038,11546.998370
1,35,2582.745092,9929.510407
1,36,3508.728963,10308.529524
1,37,4609.609526,12189.465951
1,38,6028.261650,13132.519918
1,39,7366.693242,12861.616365
1,40,8216.475814,11460.467215
1,41,8336.963742,9333.961335
1,42,8643.389530,8112.893744
1,43,10774.913706,8862.067441
1,44,12605.217117,8752.056199
1,45,13622.568621,7790.051865
1,46,13522.078779,6270.057691
1,47,12330.677598,4638.954459
1,48,10681.365230,3344.052717
1,49,12836.561720,2500.000000
